household_id,efficient_windows,energy_intensity_kwh_m2,floor_area_m2,building_age,year_built,housing_type,climate_zone,cold_climate,household_size,income_bin
102220,0,58.47101426028904,315.8702,55.0,1965.0,SF-Detached,Cold,1,1,13
102221,0,512.8951606879198,78.03852,45.0,1975.0,Mobile,Mixed-Humid,0,1,3
102222,1,139.86643943137068,74.3224,55.0,1965.0,Apt-5plus,Cold,1,2,15
102223,0,209.0389267065543,66.89016,45.0,1975.0,Mobile,Hot-Dry,0,3,9
102224,1,210.29511764831673,118.91584,5.0,2015.0,Mobile,Very-Cold,1,3,8
102225,1,112.82874878168623,309.36699,65.0,1955.0,SF-Detached,Mixed-Humid,0,4,16
102226,1,106.00134966910137,109.62554,15.0,2005.0,Apt-5plus,Cold,1,2,13
102227,1,52.74138189365673,250.8381,25.0,1995.0,SF-Detached,Hot-Humid,0,2,12
102228,1,87.1889931763709,235.97362,35.0,1985.0,SF-Detached,Cold,1,2,9
102229,1,108.76149668073252,301.93475,15.0,2005.0,SF-Detached,Cold,1,4,16
102230,1,294.25392494453183,102.1933,75.0,1945.0,SF-Attached,Mixed-Humid,0,2,15
102231,1,413.3574422090275,74.3224,25.0,1995.0,SF-Detached,Marine,0,5,14
102232,1,149.58958044238975,44.59344,35.0,1985.0,SF-Detached,Subarctic,1,1,13
102233,1,130.06357921091924,250.8381,45.0,1975.0,SF-Detached,Marine,0,2,14
102234,1,126.04124101728473,139.3545,55.0,1965.0,SF-Detached,Cold,1,1,14
102235,0,103.66289997494039,102.1933,35.0,1985.0,SF-Attached,Cold,1,1,14
102236,1,43.65096441806055,343.7411,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,12
102237,1,37.6560369549048,92.903,35.0,1985.0,Apt-5plus,Mixed-Humid,0,3,7
102238,1,119.70628534475769,108.69651,15.0,2005.0,SF-Attached,Mixed-Humid,0,1,14
102239,1,275.5312318155832,66.89016,55.0,1965.0,Mobile,Mixed-Humid,0,1,1
102240,1,120.93346895644218,346.52819,65.0,1955.0,SF-Detached,Mixed-Humid,0,3,16
102241,1,137.2710595013811,97.54814999999999,35.0,1985.0,SF-Attached,Cold,1,2,11
102242,1,170.941223862632,222.9672,25.0,1995.0,Mobile,Mixed-Humid,0,7,2
102243,1,413.5552352285722,46.4515,55.0,1965.0,SF-Detached,Hot-Humid,0,2,12
102244,1,160.8602719280724,106.83845,25.0,1995.0,Apt-5plus,Mixed-Humid,0,2,11
102245,0,219.48298605230525,60.38695,75.0,1945.0,Apt-5plus,Mixed-Humid,0,5,8
102246,1,287.1215837964354,278.709,65.0,1955.0,SF-Detached,Cold,1,2,16
102247,0,166.00557298377362,111.4836,45.0,1975.0,Apt-2to4,Cold,1,6,4
102248,0,50.191501883335995,142.14159,35.0,1985.0,SF-Attached,Mixed-Humid,0,1,12
102249,1,209.97008835958917,199.74145,55.0,1965.0,SF-Attached,Mixed-Humid,0,2,15
102250,0,76.40583460736188,111.4836,15.0,2005.0,SF-Detached,Hot-Humid,0,2,16
102251,0,92.8810770957848,194.16727,15.0,2005.0,SF-Detached,Hot-Humid,0,1,2
102252,1,90.44125251100029,297.2896,25.0,1995.0,SF-Detached,Mixed-Humid,0,3,16
102253,1,101.82293162944637,92.903,15.0,2005.0,SF-Detached,Subarctic,1,5,3
102254,0,214.73171510360945,69.67725,25.0,1995.0,Apt-2to4,Mixed-Humid,0,1,2
102255,1,108.5867409493938,142.14159,25.0,1995.0,SF-Detached,Marine,0,2,10
102256,1,103.59426902799382,190.45115,45.0,1975.0,SF-Detached,Cold,1,1,11
102257,0,239.88249778476015,151.43189,65.0,1955.0,SF-Detached,Cold,1,3,7
102258,0,148.93171623264692,222.9672,35.0,1985.0,SF-Detached,Cold,1,4,3
102259,0,164.28907768557954,214.60593,75.0,1945.0,SF-Detached,Mixed-Humid,0,3,13
102260,1,65.22612263988177,130.99323,5.0,2015.0,SF-Detached,Hot-Humid,0,2,14
102261,0,83.073871196225,204.3866,35.0,1985.0,SF-Detached,Hot-Dry,0,2,16
102262,1,118.87175944866452,314.94117,25.0,1995.0,SF-Detached,Very-Cold,1,1,14
102263,1,143.31796314777978,202.52854,5.0,2015.0,SF-Detached,Hot-Humid,0,3,15
102264,0,107.19284561764337,83.6127,15.0,2005.0,Apt-5plus,Hot-Dry,0,1,7
102265,0,209.48571793391707,178.37376,15.0,2005.0,SF-Detached,Hot-Dry,0,2,16
102266,1,160.6053317203818,153.28995,75.0,1945.0,SF-Detached,Cold,1,3,15
102267,1,80.06051017303945,260.1284,15.0,2005.0,SF-Detached,Hot-Dry,0,5,12
102268,0,101.29639898044225,205.31563,75.0,1945.0,SF-Detached,Cold,1,1,14
102269,0,126.70257002234602,69.67725,25.0,1995.0,SF-Attached,Hot-Dry,0,1,15
102270,1,99.46352098632913,244.33489,25.0,1995.0,SF-Attached,Mixed-Humid,0,4,16
102271,1,42.342918473349954,467.30209,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,13
102272,0,147.03373260473086,171.87055,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,9
102273,1,232.18381493125315,100.33524,75.0,1945.0,SF-Detached,Hot-Dry,0,2,12
102274,1,221.23501919636874,232.2575,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,16
102275,0,180.01119049307977,185.806,55.0,1965.0,SF-Detached,Mixed-Humid,0,3,7
102277,1,199.59191603725446,139.3545,45.0,1975.0,SF-Attached,Cold,1,1,12
102278,0,105.84485972591116,69.67725,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,6
102279,1,90.19066643951787,126.34808,15.0,2005.0,SF-Detached,Hot-Humid,0,5,14
102280,1,135.3170185927106,278.709,75.0,1945.0,SF-Detached,Cold,1,5,14
102281,1,462.3336265000477,102.1933,65.0,1955.0,SF-Detached,Cold,1,6,8
102282,0,250.3958680439854,58.52889,25.0,1995.0,Mobile,Mixed-Humid,0,4,12
102283,0,127.64486215646906,325.1605,75.0,1945.0,SF-Detached,Cold,1,2,15
102284,0,137.26431768417353,92.903,55.0,1965.0,SF-Attached,Cold,1,4,10
102285,0,130.31240093675024,232.2575,45.0,1975.0,SF-Detached,Cold,1,2,13
102286,0,289.1877145174309,153.28995,75.0,1945.0,SF-Detached,Cold,1,2,10
102287,1,108.62376775661112,106.83845,35.0,1985.0,Apt-2to4,Mixed-Humid,0,2,14
102288,1,98.9189271031966,148.6448,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,9
102289,1,288.1687425428843,102.1933,55.0,1965.0,Apt-2to4,Subarctic,1,2,8
102290,1,172.92064412559216,163.50928,45.0,1975.0,SF-Detached,Cold,1,1,10
102291,1,295.1051507696589,91.04494,75.0,1945.0,Apt-2to4,Cold,1,3,11
102293,0,104.11148892235542,255.48325,25.0,1995.0,SF-Detached,Hot-Humid,0,4,16
102294,0,61.73292637634482,209.96078,45.0,1975.0,SF-Attached,Hot-Humid,0,4,14
102295,0,146.9381692215183,116.12875,15.0,2005.0,Apt-5plus,Hot-Dry,0,4,12
102296,1,221.4478580501513,148.6448,25.0,1995.0,SF-Detached,Cold,1,3,15
102297,1,76.07424254362145,211.81884,15.0,2005.0,Mobile,Hot-Humid,0,1,11
102298,0,98.3561278864001,55.7418,5.0,2015.0,Apt-5plus,Mixed-Humid,0,2,13
102299,0,189.21900013536037,141.21256,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,13
102300,0,147.18053559728563,111.4836,55.0,1965.0,SF-Attached,Mixed-Humid,0,4,6
102301,1,34.923096839398255,139.3545,35.0,1985.0,Apt-5plus,Hot-Humid,0,2,12
102302,1,196.21575665845143,86.39979,15.0,2005.0,SF-Attached,Mixed-Humid,0,2,13
102303,1,374.2773649144606,116.12875,45.0,1975.0,SF-Attached,Cold,1,6,15
102304,1,125.62625925653678,213.6769,55.0,1965.0,SF-Detached,Cold,1,1,4
102305,1,111.40689922219251,269.4187,25.0,1995.0,SF-Detached,Hot-Dry,0,1,16
102306,0,180.66704627822224,148.6448,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,10
102307,1,193.4532976876125,334.4508,25.0,1995.0,SF-Detached,Hot-Humid,0,2,16
102308,1,266.93554256190487,334.4508,35.0,1985.0,SF-Detached,Cold,1,4,15
102309,1,180.44831198750055,179.30279,25.0,1995.0,SF-Detached,Mixed-Humid,0,4,16
102310,1,94.69735638295138,218.32205,35.0,1985.0,SF-Detached,Hot-Dry,0,2,12
102311,1,68.77135699558897,77.10949,45.0,1975.0,Apt-5plus,Cold,1,1,11
102312,1,130.75853618389675,250.8381,15.0,2005.0,SF-Detached,Hot-Humid,0,4,6
102313,1,119.64735798152871,128.20614,35.0,1985.0,SF-Detached,Cold,1,3,10
102314,1,127.52783908016713,135.63838,35.0,1985.0,SF-Detached,Hot-Humid,0,2,13
102315,1,118.33527334625994,204.3866,25.0,1995.0,SF-Detached,Cold,1,3,11
102317,0,129.39741507419268,61.315979999999996,55.0,1965.0,Apt-5plus,Hot-Humid,0,1,8
102318,1,123.60420149327963,506.32135,25.0,1995.0,SF-Detached,Cold,1,4,7
102319,0,219.76143542011658,134.70935,15.0,2005.0,SF-Attached,Very-Cold,1,3,14
102320,0,141.9786946013288,58.52889,55.0,1965.0,Mobile,Hot-Dry,0,2,3
102321,1,110.31357712193157,232.2575,15.0,2005.0,SF-Detached,Marine,0,7,10
102322,1,189.63863164918783,148.6448,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,13
102323,1,26.37837027022653,326.08953,15.0,2005.0,SF-Detached,Mixed-Humid,0,1,8
102324,1,136.43893403826021,37.1612,35.0,1985.0,Apt-5plus,Cold,1,2,15
102325,1,78.6266838992828,380.9023,55.0,1965.0,SF-Detached,Cold,1,2,14
102326,1,137.90348041144642,181.16085,35.0,1985.0,SF-Detached,Mixed-Humid,0,4,5
102327,0,280.2639152650954,148.6448,25.0,1995.0,SF-Detached,Hot-Humid,0,3,15
102328,1,141.9767777191203,306.5799,15.0,2005.0,SF-Detached,Cold,1,6,16
102330,1,100.4349558993923,244.33489,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,15
102331,0,208.7343279100283,139.3545,35.0,1985.0,SF-Detached,Cold,1,4,7
102332,1,192.54805700656965,65.0321,35.0,1985.0,Apt-5plus,Cold,1,1,14
102333,1,174.61975792024336,130.0642,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,14
102334,0,251.3686996486586,65.0321,45.0,1975.0,Mobile,Mixed-Humid,0,4,4
102335,1,65.34093977954856,334.4508,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,15
102336,1,175.43257928654535,176.5157,15.0,2005.0,SF-Detached,Hot-Dry,0,6,15
102337,1,149.9060997606402,217.39302,15.0,2005.0,SF-Detached,Cold,1,5,15
102338,0,236.17027002061033,104.98039,25.0,1995.0,SF-Attached,Mixed-Humid,0,3,3
102339,1,109.63378878701475,156.07704,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,14
102340,1,200.33162016954083,325.1605,75.0,1945.0,SF-Detached,Cold,1,3,12
102341,1,112.83787872505143,139.3545,15.0,2005.0,SF-Detached,Hot-Dry,0,2,11
102342,1,109.389508324018,278.709,65.0,1955.0,SF-Detached,Cold,1,1,14
102343,1,66.05026767898599,334.4508,55.0,1965.0,SF-Detached,Hot-Humid,0,2,16
102344,0,144.54190205784425,92.903,55.0,1965.0,SF-Attached,Marine,0,1,1
102345,1,143.35743374042306,323.30244,35.0,1985.0,SF-Detached,Cold,1,4,16
102346,0,166.9329521521373,195.09629999999999,75.0,1945.0,SF-Detached,Hot-Humid,0,4,16
102347,0,151.6302739065981,133.78032,35.0,1985.0,SF-Detached,Hot-Humid,0,1,13
102348,1,85.55187235460676,240.61877,65.0,1955.0,SF-Detached,Marine,0,2,16
102349,0,284.72950728504827,52.02568,65.0,1955.0,Apt-2to4,Cold,1,1,8
102350,0,481.48460350885466,91.97397,75.0,1945.0,SF-Detached,Cold,1,3,10
102351,1,108.81186317657648,195.09629999999999,45.0,1975.0,SF-Detached,Cold,1,7,13
102352,0,297.8298928480588,265.70258,25.0,1995.0,SF-Detached,Cold,1,2,16
102353,0,129.31089317482102,92.903,45.0,1975.0,SF-Detached,Hot-Humid,0,3,8
102354,0,137.14989764204606,249.90906999999999,15.0,2005.0,SF-Detached,Mixed-Humid,0,4,16
102355,1,273.0978610494731,146.78674,75.0,1945.0,SF-Detached,Cold,1,4,13
102357,0,51.637880845867286,234.11556,5.0,2015.0,SF-Detached,Very-Cold,1,2,12
102358,1,119.10111941765207,119.84487,15.0,2005.0,Mobile,Hot-Humid,0,2,7
102359,1,127.1320994887129,139.3545,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,11
102360,0,91.28049124889935,250.8381,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,13
102361,1,117.68141904881045,244.33489,45.0,1975.0,SF-Detached,Cold,1,2,1
102362,1,135.34833059728976,357.67655,55.0,1965.0,SF-Detached,Cold,1,5,15
102363,1,121.96340949043255,235.04459,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,12
102364,1,165.3257413312337,204.3866,65.0,1955.0,SF-Detached,Cold,1,2,16
102365,0,124.2185938887241,127.27711,65.0,1955.0,SF-Detached,Cold,1,4,16
102366,1,252.3707791191642,151.43189,55.0,1965.0,SF-Detached,Cold,1,3,14
102367,1,187.5277353329468,74.3224,45.0,1975.0,SF-Detached,Hot-Dry,0,5,13
102368,1,136.217678576469,240.61877,25.0,1995.0,SF-Detached,Mixed-Humid,0,1,15
102370,1,173.27787113956128,171.87055,15.0,2005.0,SF-Detached,Cold,1,2,16
102371,1,99.69027312383687,130.0642,15.0,2005.0,SF-Detached,Hot-Dry,0,2,14
102372,0,118.87106604957955,97.54814999999999,35.0,1985.0,SF-Detached,Mixed-Humid,0,1,3
102373,1,83.64307900855178,120.7739,15.0,2005.0,Apt-5plus,Hot-Humid,0,2,7
102374,0,95.95128273387475,130.99323,15.0,2005.0,SF-Detached,Hot-Humid,0,2,10
102375,1,218.99927379769628,119.84487,35.0,1985.0,SF-Detached,Cold,1,1,15
102376,1,227.72159553072865,111.4836,65.0,1955.0,SF-Detached,Hot-Dry,0,2,16
102377,0,294.79728935533547,51.09665,45.0,1975.0,Apt-5plus,Cold,1,2,8
102378,0,118.4612092298593,195.09629999999999,45.0,1975.0,Mobile,Mixed-Humid,0,4,7
102379,0,101.02855238109433,139.3545,75.0,1945.0,SF-Detached,Cold,1,2,6
102380,1,85.72021389330068,185.806,5.0,2015.0,SF-Detached,Marine,0,4,14
102383,0,38.08256955733916,538.8374,75.0,1945.0,SF-Detached,Mixed-Humid,0,2,14
102384,1,98.49048532422833,248.98004,35.0,1985.0,SF-Detached,Hot-Humid,0,2,14
102385,1,76.16850401453236,445.9344,35.0,1985.0,SF-Detached,Cold,1,2,14
102387,1,48.724980567310986,376.25715,55.0,1965.0,SF-Detached,Mixed-Humid,0,1,5
102390,1,213.2579310287927,139.3545,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,11
102391,0,309.6307365184063,77.10949,45.0,1975.0,Mobile,Very-Cold,1,5,7
102392,0,86.48002931096461,102.1933,15.0,2005.0,SF-Detached,Hot-Humid,0,2,7
102393,1,108.25372720244302,236.90265,15.0,2005.0,SF-Detached,Cold,1,5,5
102394,1,223.7069357681673,260.1284,45.0,1975.0,SF-Detached,Very-Cold,1,1,13
102395,0,88.27648274605463,167.2254,45.0,1975.0,SF-Detached,Hot-Humid,0,2,7
102396,0,267.78175806833514,53.88374,45.0,1975.0,Apt-5plus,Cold,1,3,1
102397,1,256.06651294642825,100.33524,65.0,1955.0,SF-Detached,Cold,1,1,7
102398,1,92.76499547191422,490.52783999999997,15.0,2005.0,SF-Detached,Very-Cold,1,5,16
102399,0,32.6131451427807,205.31563,25.0,1995.0,SF-Detached,Mixed-Humid,0,1,16
102400,1,192.68882398671312,46.4515,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,9
102401,1,71.54812847902845,222.9672,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,15
102402,1,88.77995858294764,241.5478,5.0,2015.0,SF-Attached,Cold,1,1,12
102403,0,129.20317066074406,85.47076,15.0,2005.0,Apt-5plus,Mixed-Humid,0,5,7
102404,1,115.98347780316449,445.9344,45.0,1975.0,SF-Detached,Cold,1,5,16
102405,0,191.95469578961578,272.20579,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,16
102406,1,72.99603437090525,167.2254,35.0,1985.0,SF-Detached,Marine,0,2,12
102407,1,185.2937383714983,198.81242,75.0,1945.0,SF-Detached,Mixed-Humid,0,2,16
102408,0,117.0340616905976,312.15408,15.0,2005.0,SF-Detached,Cold,1,4,15
102409,0,78.68288336920766,92.903,45.0,1975.0,SF-Attached,Hot-Dry,0,1,14
102410,1,163.93832397527453,167.2254,75.0,1945.0,SF-Detached,Cold,1,4,13
102411,1,293.3777070468807,157.9351,65.0,1955.0,SF-Detached,Cold,1,5,12
102413,0,41.62130369685642,362.3217,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,13
102414,1,87.64492609449344,278.709,55.0,1965.0,SF-Detached,Cold,1,2,11
102415,1,192.33667236049303,101.26427,55.0,1965.0,SF-Detached,Hot-Dry,0,2,15
102416,1,82.36003185472079,238.76071,15.0,2005.0,SF-Detached,Hot-Humid,0,2,12
102417,1,51.18284573904438,195.09629999999999,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,12
102418,1,237.3549357768933,167.2254,65.0,1955.0,SF-Detached,Cold,1,5,9
102419,0,210.5540210610112,74.3224,55.0,1965.0,SF-Attached,Hot-Humid,0,5,14
102420,1,235.64244710847333,167.2254,65.0,1955.0,SF-Detached,Very-Cold,1,2,9
102421,0,60.85389435640978,241.5478,35.0,1985.0,SF-Detached,Hot-Humid,0,2,5
102422,0,105.06125867240405,139.3545,25.0,1995.0,SF-Attached,Mixed-Humid,0,1,3
102423,0,184.0954029476974,173.72861,25.0,1995.0,SF-Attached,Cold,1,1,6
102424,1,132.86555936020162,167.2254,25.0,1995.0,SF-Attached,Mixed-Humid,0,1,9
102425,1,179.09723016654445,210.88981,45.0,1975.0,SF-Detached,Mixed-Humid,0,5,14
102426,1,124.31955320337842,185.806,45.0,1975.0,SF-Detached,Hot-Dry,0,3,1
102427,0,78.1099285516668,334.4508,45.0,1975.0,SF-Detached,Hot-Humid,0,6,6
102428,1,188.43634929142743,241.5478,55.0,1965.0,SF-Detached,Cold,1,5,15
102429,0,141.65844576574216,185.806,55.0,1965.0,SF-Detached,Hot-Humid,0,4,14
102430,0,22.8894803234522,81.75464,45.0,1975.0,Mobile,Hot-Humid,0,2,4
102431,0,69.1574675061737,204.3866,45.0,1975.0,SF-Detached,Hot-Dry,0,3,15
102432,1,82.01996818765942,230.39944,5.0,2015.0,SF-Detached,Cold,1,2,10
102433,0,101.40230863238065,128.20614,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,4
102434,0,22.468209342888404,171.87055,45.0,1975.0,SF-Detached,Hot-Humid,0,1,10
102435,1,165.4200146884722,445.9344,35.0,1985.0,SF-Detached,Cold,1,6,12
102436,1,140.51185700239245,56.67083,45.0,1975.0,SF-Detached,Marine,0,2,11
102437,1,210.22338021793266,139.3545,55.0,1965.0,SF-Detached,Cold,1,4,12
102440,1,38.388060402836864,232.2575,15.0,2005.0,SF-Detached,Hot-Humid,0,2,14
102441,1,129.11373107399896,69.67725,55.0,1965.0,Apt-5plus,Mixed-Humid,0,2,8
102442,1,182.45279162054766,209.03175,35.0,1985.0,SF-Detached,Marine,0,3,16
102443,1,56.7239129683499,103.12233,15.0,2005.0,Apt-5plus,Cold,1,1,15
102444,1,370.86516224923326,106.83845,35.0,1985.0,SF-Attached,Subarctic,1,1,8
102445,1,140.78770623320267,102.1933,55.0,1965.0,SF-Attached,Hot-Dry,0,1,6
102446,1,158.7792256364045,250.8381,55.0,1965.0,SF-Detached,Cold,1,4,16
102447,0,43.62503280596757,74.3224,15.0,2005.0,Apt-5plus,Cold,1,1,6
102448,1,149.18929563611363,348.38625,75.0,1945.0,SF-Detached,Mixed-Humid,0,5,16
102449,1,134.64086074438632,260.1284,15.0,2005.0,SF-Detached,Cold,1,2,15
102450,1,86.5655744671801,236.90265,45.0,1975.0,SF-Detached,Cold,1,2,13
102452,0,246.7884789087473,157.9351,45.0,1975.0,SF-Detached,Mixed-Humid,0,4,9
102453,1,146.54009445072924,181.16085,15.0,2005.0,SF-Attached,Cold,1,2,13
102454,0,91.57019677765128,235.04459,75.0,1945.0,SF-Detached,Cold,1,2,11
102455,1,86.40825686731088,269.4187,25.0,1995.0,SF-Detached,Mixed-Humid,0,7,15
102456,0,35.898691133673836,75.25143,15.0,2005.0,Apt-5plus,Hot-Humid,0,1,11
102457,1,144.1766231998335,114.27069,15.0,2005.0,Apt-5plus,Mixed-Humid,0,1,13
102458,1,146.73028307970839,222.9672,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,13
102459,0,169.671962607068,46.4515,75.0,1945.0,SF-Detached,Hot-Humid,0,1,1
102460,0,99.77780022070957,91.04494,35.0,1985.0,Apt-5plus,Mixed-Humid,0,2,11
102461,0,268.1141009971361,143.99965,55.0,1965.0,SF-Detached,Mixed-Humid,0,4,7
102462,1,102.51938177673411,278.709,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,10
102463,1,285.78772113714604,75.25143,55.0,1965.0,Mobile,Cold,1,3,1
102464,1,76.54664419500351,204.3866,25.0,1995.0,SF-Detached,Mixed-Humid,0,3,16
102465,1,95.32465431923067,274.06385,25.0,1995.0,SF-Detached,Mixed-Humid,0,1,12
102466,1,181.0657080460844,222.9672,45.0,1975.0,SF-Detached,Hot-Humid,0,6,10
102467,1,297.5014356786536,102.1933,65.0,1955.0,SF-Detached,Marine,0,1,1
102468,1,226.89022260573623,72.46433999999999,65.0,1955.0,SF-Detached,Mixed-Dry,0,1,14
102469,0,497.3624384277632,57.59986,55.0,1965.0,SF-Detached,Hot-Humid,0,3,13
102470,0,179.24923671160238,195.09629999999999,55.0,1965.0,SF-Detached,Cold,1,4,15
102471,0,255.8303835257822,120.7739,35.0,1985.0,Apt-2to4,Cold,1,3,4
102472,1,77.35453561933187,204.3866,55.0,1965.0,SF-Detached,Cold,1,1,13
102473,1,139.4898563361652,326.08953,45.0,1975.0,SF-Detached,Cold,1,2,15
102474,1,64.44539416441059,538.8374,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,15
102475,1,150.7202961576934,95.69009,65.0,1955.0,SF-Detached,Hot-Humid,0,4,9
102476,1,191.95130621995693,143.07062,45.0,1975.0,Mobile,Marine,0,2,9
102477,1,112.48051847406946,178.37376,25.0,1995.0,SF-Detached,Cold,1,2,7
102478,1,115.7388377540505,185.806,45.0,1975.0,SF-Detached,Cold,1,2,15
102479,1,75.0349323455821,139.3545,45.0,1975.0,Apt-5plus,Cold,1,2,14
102480,1,126.39912440504087,222.9672,45.0,1975.0,SF-Detached,Cold,1,1,10
102481,1,207.23403473354904,167.2254,75.0,1945.0,SF-Detached,Mixed-Humid,0,3,11
102482,1,98.27368465351819,183.94794,25.0,1995.0,SF-Attached,Hot-Humid,0,1,12
102483,0,75.33471725070233,88.25785,15.0,2005.0,SF-Attached,Mixed-Humid,0,2,7
102484,1,139.9412111864864,92.903,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,13
102485,1,157.53362266457117,111.4836,35.0,1985.0,SF-Detached,Hot-Humid,0,1,8
102486,0,226.3588110898467,92.903,55.0,1965.0,SF-Attached,Cold,1,2,12
102487,0,143.19994845012118,278.709,55.0,1965.0,SF-Detached,Cold,1,2,8
102488,0,64.69301779734315,92.903,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,13
102489,1,127.33223927848664,157.9351,45.0,1975.0,SF-Detached,Cold,1,2,8
102490,0,111.49720973794972,334.4508,75.0,1945.0,SF-Detached,Marine,0,2,16
102491,1,97.2298149908214,164.43831,15.0,2005.0,Apt-5plus,Hot-Humid,0,4,2
102492,1,69.8252697100167,390.19259999999997,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,13
102493,1,94.15928421533572,264.77355,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,14
102494,1,137.5357156742752,176.5157,45.0,1975.0,SF-Detached,Hot-Humid,0,3,15
102495,0,133.26532186553607,241.5478,45.0,1975.0,SF-Detached,Hot-Dry,0,3,16
102496,1,127.16162861461545,146.78674,35.0,1985.0,SF-Detached,Hot-Dry,0,3,1
102498,0,103.22792453287228,55.7418,35.0,1985.0,Apt-2to4,Hot-Dry,0,1,11
102499,0,57.68620917976263,120.7739,75.0,1945.0,Apt-2to4,Hot-Dry,0,2,14
102500,0,76.40608606047596,64.10307,25.0,1995.0,SF-Attached,Hot-Dry,0,2,6
102501,1,108.47564911928654,176.5157,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,15
102502,1,345.15534262916873,266.63161,35.0,1985.0,Mobile,Very-Cold,1,7,1
102503,1,84.6410589641773,241.5478,5.0,2015.0,SF-Attached,Mixed-Humid,0,1,12
102504,1,131.5372643970567,218.32205,15.0,2005.0,SF-Attached,Mixed-Humid,0,3,7
102505,1,194.15234812134992,32.51605,75.0,1945.0,Apt-5plus,Mixed-Humid,0,2,7
102506,1,114.82973119364414,69.67725,15.0,2005.0,Apt-5plus,Hot-Humid,0,1,12
102507,1,95.91955696302387,244.33489,75.0,1945.0,SF-Detached,Cold,1,3,16
102508,1,123.03392953809023,250.8381,25.0,1995.0,SF-Detached,Cold,1,1,14
102509,1,164.13849541011066,193.23824,75.0,1945.0,Apt-2to4,Cold,1,5,8
102511,1,118.18308541177734,110.55457,55.0,1965.0,SF-Attached,Mixed-Humid,0,1,14
102512,1,131.6746633754048,176.5157,35.0,1985.0,SF-Detached,Marine,0,2,13
102513,1,109.16154000885054,337.23789,35.0,1985.0,SF-Detached,Cold,1,2,15
102514,1,81.78440704111947,151.43189,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,12
102515,1,195.87049695498908,72.46433999999999,15.0,2005.0,Apt-5plus,Hot-Dry,0,2,13
102517,0,148.0389514244755,160.72219,35.0,1985.0,SF-Attached,Mixed-Humid,0,2,9
102518,1,235.1602133049137,102.1933,65.0,1955.0,SF-Detached,Marine,0,2,12
102519,1,94.01988828759367,208.10272,35.0,1985.0,SF-Detached,Cold,1,4,16
102520,1,51.20839193856117,278.709,15.0,2005.0,SF-Detached,Cold,1,1,14
102521,1,70.7736727053803,337.23789,15.0,2005.0,SF-Detached,Cold,1,3,15
102522,1,166.48502990281833,130.0642,15.0,2005.0,SF-Detached,Mixed-Dry,0,4,14
102523,0,260.50875909590945,55.7418,55.0,1965.0,Mobile,Cold,1,1,7
102524,1,113.78892560754467,250.8381,25.0,1995.0,SF-Detached,Hot-Humid,0,2,16
102525,1,151.93038091232933,250.8381,15.0,2005.0,SF-Detached,Cold,1,2,13
102526,1,109.42017097393784,139.3545,15.0,2005.0,SF-Detached,Cold,1,2,10
102528,1,264.22182093171045,55.7418,25.0,1995.0,SF-Attached,Cold,1,1,9
102529,0,85.9397683019831,298.21863,65.0,1955.0,SF-Detached,Mixed-Humid,0,3,13
102530,1,210.88356655908515,167.2254,75.0,1945.0,SF-Detached,Cold,1,2,2
102531,1,125.37886749122707,167.2254,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,15
102532,0,130.3028446211648,139.3545,5.0,2015.0,SF-Attached,Hot-Dry,0,1,12
102533,1,138.4226003364268,278.709,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,15
102534,0,211.31051503180174,47.38053,35.0,1985.0,Apt-5plus,Cold,1,1,4
102535,1,97.84499580616541,170.01248999999999,25.0,1995.0,SF-Detached,Hot-Humid,0,3,14
